osm_id,tipo_local,nombre_comercial,tipo_cocina,calle,numero,codigo_postal,municipio,telefono,sitio_web,latitud,longitud,municipio_poligono,codi_ine,barrio,distrito
5764133585,restaurant,El Cenachero,,,,,,,,41.7012775,2.7155648,Tordera,082845,,
5766199053,fast_food,Timesburg,burger,Carrer del Moianès,75,08014,Barcelona,,,41.374422,2.1424043,Barcelona,080193,Hostafrancs,Sants-Montjuïc
5767757953,restaurant,Lam Thai Restaurante,,,,,,,,41.3816863,2.1584965,Barcelona,080193,Sant Antoni,Eixample
5767973068,restaurant,Els Tremols,,,,,,,,41.7259184,2.672635,Fogars de la Selva,080826,,
5767973069,cafe,Pastissería Roure,,,,,,,,41.7261446,2.6725116,Fogars de la Selva,080826,,
5768059873,restaurant,Rostisseria,chicken,,,,,,,41.5424846,2.2634566,Montornès del Vallès,081363,,
5768059895,bar,Bar Parada,,,,,,,,41.542868,2.2638884,Montornès del Vallès,081363,,
5772571756,cafe,La Comuna Café,,Carrer del Bellaire,7,17004,Girona,+34 621 28 24 27,https://lacomuna.co,41.9890455,2.8249844,,,,
5772578953,restaurant,La Taverna d'en Nitu,,,,,,,,41.9888458,2.8262249,,,,
5773844453,pub,Cocktelería NYKTERI’S,,,,,,,,41.9888445,2.8261453,,,,
5779749253,bar,Beso Beach Club,,,,,,,,41.2247943,1.7878126,Sitges,082704,,
5779749353,bar,Xiringuito Habana Blue,,,,,,,,41.2123483,1.7249334,Vilanova i la Geltrú,083073,,
5779781144,bar,Sausalito,,,,,,,,41.2279031,1.7917538,Sitges,082704,,
5779791918,fast_food,Viena,,,,,,,https://www.viena.es,42.1798628,2.4848867,,,,
5781599896,restaurant,bar/restaurant El Lliure,,,,,,,,41.3705762,2.15776,Barcelona,080193,el Poble Sec,Sants-Montjuïc
5781602324,bar,La Soleá,,,,,,,,41.3713874,2.1571136,Barcelona,080193,el Poble Sec,Sants-Montjuïc
5785061644,bar,cafeteria Octubre,,,,,,,,41.3834738,2.1664261,Barcelona,080193,el Raval,Ciutat Vella
5786437036,restaurant,La Celeste,steak_house,,,,,,,41.384794,2.0529601,Sant Feliu de Llobregat,082114,,
5786821866,bar,Gallery Space,,,,,,,,41.3951876,2.1593834,Barcelona,080193,la Dreta de l'Eixample,Eixample
5791910455,fast_food,Timesburg,,,,,,,,41.4102855,2.1804113,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5792763856,restaurant,Pizzería El Dueto,,,,,,,,41.8397218,2.8103157,,,,
5793057257,pub,Bar Granja el Chiquitín,,,,,,,,41.4398176,2.2263171,Badalona,080155,,
5793615293,restaurant,Can Mià,,,,,,,,42.0691314,2.8015524,,,,
5793648291,restaurant,Els Pinxus,,Carrer Comte d'Urgell,241,08036,,+34937305764,https://www.elspinxus.com/,41.3909509,2.1466585,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5796742218,restaurant,The Clock,,Plaça Espanya,6-8,08014,,+34934262600,https://theclockterrace.com/,41.3754168,2.1482785,Barcelona,080193,Hostafrancs,Sants-Montjuïc
5796943455,restaurant,Frankfurt Europa,tapas;sandwich;sausage;burger,,,,,,,41.357368,2.1269572,l'Hospitalet de Llobregat,081017,,
5798506872,bar,Bar Xipella,,,,,,,,41.5349015,2.1021134,Sabadell,081878,,
5801177554,restaurant,sukha,,Avinguda Diagonal,22,,,,,41.2789184,1.9734186,Castelldefels,080569,,
5801216353,restaurant,imperfect cafe restaurant solidari,,Avinguda d'Habana Vieja,8,,,,,41.2891857,1.9878035,Castelldefels,080569,,
5801216453,restaurant,Can Massis,,Avinguda de la Constitució,135,,,,,41.2786683,1.9779753,Castelldefels,080569,,
5802535354,restaurant,Sophie Kai,,Carrer del Rec Comtal,,,,,,41.3895741,2.1798565,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
5802535453,restaurant,El Salón,,Carrer de l'Hostal d'en Sol,6,08002,,,,41.3817746,2.1800492,Barcelona,080193,el Barri Gòtic,Ciutat Vella
5802535454,restaurant,Arròs i Peix,,Via Laietana,13,08003,,,,41.3831276,2.1795974,Barcelona,080193,el Barri Gòtic,Ciutat Vella
5803871628,restaurant,Restautant Ca l'Amador,,,,,,,https://www.calamador.cat/,42.2569711,1.6183313,,,,
5803871629,cafe,Bar l'Era Vella,,,,,,,,42.2567834,1.6187313,,,,
5805410453,cafe,Morrow Coffee,coffee_shop,Gran Via de les Corts Catalanes,403,,,,https://morrowcoffee.com/,41.3771392,2.1513283,Barcelona,080193,la Nova Esquerra de l'Eixample,Eixample
5806494753,restaurant,La Gastronomica,,Carrer de Vilamarí,9,,,,,41.3755253,2.1535315,Barcelona,080193,Sant Antoni,Eixample
5806505053,restaurant,Xiloka,mediterranean,Carrer de Cabanes,22,08004,,+34931463676,https://xiloka.com/,41.3736012,2.1701738,Barcelona,080193,el Poble Sec,Sants-Montjuïc
5806515953,restaurant,Zed,,Carrer de València,399,,,,,41.4012867,2.1745507,Barcelona,080193,la Sagrada Família,Eixample
5806521955,restaurant,Paisano Bistró,italian,Carrer de Lepant,277,,,+34 935 25 04 71,,41.4048549,2.1759323,Barcelona,080193,la Sagrada Família,Eixample
5806525553,restaurant,Cruix,,Carrer d'Entença,57,,,,,41.3781721,2.1522428,Barcelona,080193,la Nova Esquerra de l'Eixample,Eixample
5806537553,restaurant,bicos restaurante,galician,Avinguda Diagonal,287 bajo,08013,Barcelona,+34936118227,https://bicosrestaurante.com,41.4000729,2.1748787,Barcelona,080193,el Fort Pienc,Eixample
5806547953,restaurant,Lokal Bar,,Carrer del Bruc,118,,,,,41.3962599,2.1671226,Barcelona,080193,la Dreta de l'Eixample,Eixample
5806705454,restaurant,Can Ribes,fine_dining,Avinguda de Girona,,,,+34 972428426,https://restaurantcanribas.cat/,41.9903728,2.7613878,,,,
5806755862,restaurant,Vegetarium,,,,,,,,41.3893305,2.1204541,Barcelona,080193,Pedralbes,Les Corts
5806988253,restaurant,Bar Tapes L'Estació,,,,,,,,42.078167,2.50527,,,,
5807014274,cafe,Enrique Tomás,,,,,,,,41.4946452,2.1805327,Montcada i Reixac,081252,,
5807014275,restaurant,777,,,,,,,,41.4946452,2.180691,Montcada i Reixac,081252,,
5807191692,fast_food,McDonald's,burger,,,,,,,41.5082303,2.1398471,Barberà del Vallès,082520,,
5807191724,cafe,Ibericus,,,,,,,,41.508391,2.139316,Barberà del Vallès,082520,,
5807191731,restaurant,Gambrino's Chicken,,,,,,,,41.5086361,2.1367545,Barberà del Vallès,082520,,
5807191733,restaurant,Wok Vallès Oriental,,,,,,,,41.5089976,2.1377308,Barberà del Vallès,082520,,
5807191737,cafe,Café & Té,,,,,,,,41.5087807,2.1373768,Barberà del Vallès,082520,,
5807191739,restaurant,Gran Bar / Tirolés,,,,,,,,41.5082122,2.1393536,Barberà del Vallès,082520,,
5807191747,cafe,Enrique Tomás,,,,,,,,41.5087124,2.1384604,Barberà del Vallès,082520,,
5807191749,fast_food,Burger King,burger,,,,,,,41.5085597,2.1373312,Barberà del Vallès,082520,,
5807235205,restaurant,Can Escayola,,,,,,,,41.5135307,2.1374989,Barberà del Vallès,082520,,
5808431255,restaurant,Parrilla Argentina El Quincho,argentinian;steak_house;barbecue;grill,Carrer del Montseny,"4, Loc. 8B",08440,,+34 938405865,http://www.ParrillaelQuincho.com,41.6105171,2.3028458,Granollers,080961,,
5808989719,restaurant,Rostisseria Les Bessones,barbecue,,,,,,,41.5353068,2.115908,Sabadell,081878,,
5808989909,restaurant,Frankfurt,,,,,,,,41.5355477,2.1192501,Sabadell,081878,,
5809047282,restaurant,VIENA,,,,,,,,41.539573,2.1121508,Sabadell,081878,,
5809047289,cafe,RAMBLA,,,,,,,,41.5399264,2.1124754,Sabadell,081878,,
5809047306,restaurant,MR. UNDÉCIMO,sushi;japanese,plaça imperial,2,08202,sabadell,+34936035928,https://mrundecimo.com/,41.5409563,2.112175,Sabadell,081878,,
5809047323,restaurant,nostrum,,,,,,,,41.5419611,2.1116854,Sabadell,081878,,
5810014358,bar,4 latas,,Carrer de Muntaner,212,,,,,41.3935465,2.1504991,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5810042153,restaurant,Mil Miralls,,Carrer de la Perla,37,,,,,41.4039886,2.1578815,Barcelona,080193,la Vila de Gràcia,Gràcia
5810092258,restaurant,La Riera,spanish,Riera Capraspe,38,08370,,+34 937660902,,41.6125093,2.6546014,Calella,080351,,
5810377853,cafe,365,coffee_shop,Carrer de Balmes,59,,,,https://www.takumiramennoodles.com/,41.3896241,2.1620063,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5810743454,restaurant,Retruco,argentinian,Carrer de Cristóbal de Moura,105,08019,Barcelona,+34 93 5132749,https://www.retruco.es/,41.4116187,2.2069572,Barcelona,080193,Provençals del Poblenou,Sant Martí
5810830019,cafe,,,,,,,,,41.3811579,2.0442682,Sant Feliu de Llobregat,082114,,
5810830023,cafe,La Catedral,,,,,,,,41.3807635,2.0455289,Sant Feliu de Llobregat,082114,,
5810830027,cafe,,,,,,,,,41.3815584,2.0468941,Sant Feliu de Llobregat,082114,,
5814484332,cafe,Cafeteria Ancares,,Carrer del Miracle,50-52,,,,,41.3771117,2.1352999,Barcelona,080193,Sants,Sants-Montjuïc
5814547353,cafe,Cafe365,,,,,,,,41.3893715,2.149394,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5814739153,restaurant,Out of China,chinese,Carrer d'Aribau,112,08036,,+34 934 51 55 55,https://www.outofchinabarcelona.com/,41.3905618,2.1566877,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5815047153,restaurant,El pati guanyabens,,Carrer de Barcelona,33,08301,,,,41.5388042,2.4460964,Mataró,081213,,
5819312783,pub,Bar Castilla,,,,,,,,41.4526269,2.2367128,Badalona,080155,,
5819323561,pub,Bar Solera,,,,,,,,41.4510543,2.2333797,Badalona,080155,,
5819366671,cafe,Cafeteria Sant Jordi,,,,,,,,41.4511195,2.2464199,Badalona,080155,,
5819434364,pub,Bar La Penya,,,,,,,,41.4534199,2.2352785,Badalona,080155,,
5820506713,restaurant,El Ferrer de Tall,,,,,,,,41.9470707,2.3834769,Vilanova de Sau,083036,,
5820507883,restaurant,Can Marquès,,,,,,,,41.6511724,2.66359,Tordera,082845,,
5820816655,bar,Bar Beny,,,,,,,,41.4357971,2.190894,Barcelona,080193,Sant Andreu,Sant Andreu
5820816754,bar,,,,,,,,,41.4263927,2.1910973,Barcelona,080193,la Sagrera,Sant Andreu
5820816854,bar,L'ideal,,Carrer Gran de Sant Andreu,,,,,,41.4279119,2.1906334,Barcelona,080193,Sant Andreu,Sant Andreu
5821484353,restaurant,,spanish,Riera Capraspe,2,,,,,41.611692,2.6552403,Calella,080351,,
5826870417,restaurant,La Marina,,,,,,,,41.4966285,2.1632611,Ripollet,081803,,
5826870454,restaurant,MARFA,chicken,,,,,,,41.4959193,2.1638029,Ripollet,081803,,
5826870458,bar,Frankfurt Unicks,,,,,,,,41.495851,2.1631297,Ripollet,081803,,
5827095713,restaurant,Puro café,,,,,,,,41.4971686,2.1604994,Ripollet,081803,,
5827095715,bar,Penya Barcelonista,,,,,,,,41.4974107,2.1593581,Ripollet,081803,,
5827095738,restaurant,Tandoori Plaça,,,,,,,,41.4970449,2.1579745,Ripollet,081803,,
5827208273,cafe,El Xamfrà,,Carrer de Balmes,11D,,,,,41.494457,2.1594348,Ripollet,081803,,
5827208274,restaurant,El Molí,,,,,,,,41.4945442,2.1587809,Ripollet,081803,,
5827208280,restaurant,El Metro de Ripollet,,,,,,,,41.49467,2.1580721,Ripollet,081803,,
5827209213,restaurant,Rincón del Conde,,,,,,,,41.4948312,2.1577069,Ripollet,081803,,
5827209215,bar,Bar Peña,,,,,,,,41.4951305,2.1569266,Ripollet,081803,,
5827209489,bar,L' Espai Polivalent,,Carrer Monturiol,,,,,,41.496391,2.1600727,Ripollet,081803,,
5827209491,restaurant,Tikú,,,,,,,,41.4964507,2.1597868,Ripollet,081803,,
5827209506,cafe,Stop,,,,,,,,41.4945904,2.1621118,Ripollet,081803,,
5827209797,restaurant,El Hormiguero,,,,,,,,41.494287,2.161908,Ripollet,081803,,
5827843785,restaurant,La Terrasseta,,Passeig dels Arbres,26,08757,Corbera de Llobregat,,,41.4144344,1.9262012,Corbera de Llobregat,080728,,
5827843786,restaurant,L'Esqueixada,,Passeig dels Arbres,26,08757,Corbera de Llobregat,,,41.4144239,1.9263123,Corbera de Llobregat,080728,,
5827850919,restaurant,Restaurant els Fogons,,Carrer de Casanova,4,08757,Corbera de Llobregat,,,41.4129028,1.9277446,Corbera de Llobregat,080728,,
5827850924,restaurant,Bar la Parada,,Plaça del Mil·lenari,2,08757,Corbera de Llobregat,,,41.4132372,1.9281375,Corbera de Llobregat,080728,,
5829402300,restaurant,Tao Heung Sushi,,Avinguda de Barcelona,70,08191,,,,41.4872359,2.030657,Rubí,081846,,
5829402310,restaurant,Tele Kebab,,,,,,,,41.4877181,2.0306033,Rubí,081846,,
5830716741,restaurant,Can Mora,,,,,,,,41.4686372,2.0831496,Sant Cugat del Vallès,082055,,
5831644773,bar,Casino,,Francesc Camprodon,15,,,,,41.8161997,2.5150849,,,,
5831644988,bar,Can Torres,,Carrer Francesc Camprodon,,,,,,41.8159349,2.5151643,,,,
5832889385,restaurant,Taula número 1/ el xiringuitu,,,16,,,,,41.8091433,2.0972587,Moià,081385,,
5833683902,restaurant,Restaurant Mas Reixac,,,,,,,,41.6873706,2.7205998,Palafolls,081555,,
5834193686,fast_food,Burger King,burger,,,,,,,41.5275583,1.8810138,Esparreguera,080765,,
5834511037,fast_food,KFC,chicken,,,,,,,41.4396958,2.1991745,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511040,fast_food,Burger King,burger,,,,,,,41.4398888,2.1992147,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511057,cafe,Yogurtería Danone,,,,,,,,41.4396013,2.1981955,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511058,cafe,Starbucks,coffee_shop,,,,,,,41.4399109,2.1976027,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511354,restaurant,Foster's Hollywood,american,,,,,,,41.4409485,2.1975384,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511355,fast_food,Burger King,burger,,,,,,,41.4407756,2.1974659,Barcelona,080193,el Bon Pastor,Sant Andreu
5834511366,cafe,Enrique Tomás,,,,,,,,41.4417306,2.198351,Barcelona,080193,el Bon Pastor,Sant Andreu
5834678738,restaurant,La Capella de Can Gambús,,,,,,,,41.5459294,2.0816889,Sabadell,081878,,
5839528389,restaurant,Restaurante La Capella de Can Gambús,,,,,,,,41.5460884,2.0817179,Sabadell,081878,,
5842363084,bar,Bar Kaprofiti,,,,,,,,41.4898279,2.081386,Sant Cugat del Vallès,082055,,
5843332497,restaurant,Restaurant La Fàbrega,regional,C-59 Carretera de Mollet del Vallès a Moià i Eix Transversal C-643,35,08183,Castellterçol,+34 937442004,https://la-fabrega.webnode.cat/,41.777688,2.1052695,Castellterçol,080641,,
5845800385,restaurant,El Ruedo,,Carrer del Rosselló,540,,,+34934350445,,41.4109348,2.1812283,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5845800386,restaurant,Suma Manq' A,,Carrer de la Independència,340,,,+34931098378,,41.4108822,2.1795285,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5845800486,restaurant,,,Carrer de la Independència,353,,,+34698318521,,41.4108863,2.1790672,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5846724273,restaurant,El Pescador,,,,,,,,41.2157566,1.7286134,Vilanova i la Geltrú,083073,,
5849496243,pub,Sant Patrick's Irish Pub,,,,,,,,41.5465302,2.024524,Terrassa,082798,,
5849496245,cafe,Yogurtería by Danone,,,,,,,,41.5468374,2.0251543,Terrassa,082798,,
5849496247,restaurant,La Tagliatella,,,,,,,https://www.latagliatella.es/ca,41.5463395,2.0247841,Terrassa,082798,,
5849496253,fast_food,Burger King,burger,,,,,,,41.5462251,2.0245374,Terrassa,082798,,
5849496269,fast_food,KFC,chicken,,,,,,,41.5459621,2.0248539,Terrassa,082798,,
5849496270,restaurant,UDON,japanese,,,,,,,41.5458818,2.0252401,Terrassa,082798,,
5849496272,restaurant,Pomodoro,italian;pasta;pizza,,,,,+34 932693905,,41.5457313,2.0246152,Terrassa,082798,,
5849496274,restaurant,Dino,,,,,,,,41.5466828,2.0254386,Terrassa,082798,,
5849948028,restaurant,BRO room,burger;sandwich,Carrer de Còrsega,562,08025,,+34931189197,https://brobarcelona.com,41.4070401,2.1735829,Barcelona,080193,la Sagrada Família,Eixample
5851366137,restaurant,Restaurante Dolsotbap,asian,Carrer del Clot,85,08018,Barcelona,+34 931 882 715,,41.4091716,2.1887084,Barcelona,080193,el Clot,Sant Martí
5851408885,restaurant,Nanaya,japanese,,,08029,,+34 93 676 10 76,https://www.nanaya.es/,41.3918925,2.1437944,Barcelona,080193,les Corts,Les Corts
5851809944,fast_food,McDonald's,burger,,,,,,,41.4400121,2.1972584,Barcelona,080193,el Bon Pastor,Sant Andreu
5851809946,fast_food,Five Guys,burger,,,,,,,41.4396803,2.1989617,Barcelona,080193,el Bon Pastor,Sant Andreu
5851809963,restaurant,Marisquería La Maquinista,,,,,,,,41.4388218,2.1986639,Barcelona,080193,el Bon Pastor,Sant Andreu
5851809965,fast_food,The Good Burger,burger,,,,,,,41.4403097,2.198511,Barcelona,080193,el Bon Pastor,Sant Andreu
5852335685,cafe,Ciutat Comtal,,,,,,,,41.3890581,2.1666364,Barcelona,080193,la Dreta de l'Eixample,Eixample
5854712185,restaurant,Pura Brasa,steak_house;asian,Rambla de Catalunya,13,08007,Barcelona,+34 932 701 855,https://www.purabrasa.com/barcelona-rambla-catalunya/,41.3879747,2.1673969,Barcelona,080193,la Dreta de l'Eixample,Eixample
5854789491,pub,Obama,,Gran Via de les Corts Catalanes,603,,,+34933016524,https://www.obamabcn.com/,41.3888546,2.1670577,Barcelona,080193,la Dreta de l'Eixample,Eixample
5856758686,bar,El racó de les tapes,,,,,,,,41.4357708,2.1910224,Barcelona,080193,Sant Andreu,Sant Andreu
5856759987,restaurant,Costa Freda,,,,,,,,41.4474643,2.2013576,Barcelona,080193,Baró de Viver,Sant Andreu
5856760000,restaurant,Gavisé,,,,,,,,41.4473472,2.2003785,Barcelona,080193,Baró de Viver,Sant Andreu
5856760213,bar,Hermanos Gutiérrez,,,,,,,,41.4472905,2.1990328,Barcelona,080193,Baró de Viver,Sant Andreu
5856760246,bar,Cerveseria Jordi,,,,,,,,41.4478468,2.200622,Barcelona,080193,Baró de Viver,Sant Andreu
5856760247,restaurant,Els Jardins,,,,,,,,41.447862,2.2002539,Barcelona,080193,Baró de Viver,Sant Andreu
5856768488,bar,Autoservei,,,,,,,,42.3347375,1.9349861,,,,
5858374849,restaurant,"Bar Restaurant ""El Xup""",regional,Carrer de Barcelona,12-14,08183,Castellterçol,+34 938 66 81 87,,41.7519164,2.1214256,Castellterçol,080641,,
5858866385,restaurant,Das 1219,,Plaça Major,,17538,Das,,,42.3610315,1.8702496,,,,
5859807065,cafe,Pastisseria Mix,,,,,,,,41.5323602,2.0852669,Sant Quirze del Vallès,082384,,
5862326406,fast_food,Bendita Trumfa,,,,,,,,41.4482447,2.2491548,Badalona,080155,,
5864094990,restaurant,9 Nine,,Carrer de València,334,08009,Barcelona,+34 936 76 32 22,https://9.restaurant,41.3964047,2.1684521,Barcelona,080193,la Dreta de l'Eixample,Eixample
5864741385,restaurant,Restaurante Mano Rota,,,,,,,,41.3743699,2.1618162,Barcelona,080193,el Poble Sec,Sants-Montjuïc
5864772186,pub,Barna Brew,,Carrer del Parlament,45,08015,Barcelona,+34 674415618,https://www.barnabrew.com/,41.3773461,2.1635646,Barcelona,080193,Sant Antoni,Eixample
5867484385,cafe,Forn Trinitat,,,,,,,,41.4409559,2.1871757,Barcelona,080193,Sant Andreu,Sant Andreu
5868565387,restaurant,Chihuahua,mexican,Passeig de Maragall,,,,,,41.4189871,2.1804248,Barcelona,080193,el Guinardó,Horta-Guinardó
5868581785,bar,El Traga tió,,,,,,,,41.4191026,2.1801533,Barcelona,080193,el Guinardó,Horta-Guinardó
5869205684,restaurant,Restaurant Esperit Roca,regional,Carrer Major s/n,,17481,Sant Julià de Ramis,+34 872 20 14 43,https://esperitroca.com,42.0320684,2.8471588,,,,
5869292859,restaurant,Bionbo,,Carrer del Carme,75,,,,,41.9781996,2.8245026,,,,
5871289298,cafe,El sindicat agrícola de la garrotxa,,,,,,,,42.247904,2.8139772,,,,
5876449496,restaurant,Bombon Boss,,,,,,,,41.5293478,2.090242,Sant Quirze del Vallès,082384,,
5876449514,bar,Bar Mestral,,,,,,,,41.5277414,2.0908133,Sant Quirze del Vallès,082384,,
5878069485,restaurant,Vitali Pizza,,,,,,,,41.4086418,2.1651498,Barcelona,080193,el Camp d'en Grassot i Gràcia Nova,Gràcia
5878496985,restaurant,UDON,japanese,,,,,+34 93 486 13 14,https://www.udon.es/es/restaurants/barcelona/udon-glories,41.4051569,2.1921906,Barcelona,080193,el Parc i la Llacuna del Poblenou,Sant Martí
5879045660,restaurant,El Marítimo,,,,,,,,41.2650269,1.9972845,Castelldefels,080569,,
5879551985,restaurant,,,,,,,,,41.3896739,2.1603979,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5880539485,cafe,Cheese and Cake,,Carrer de Lepant,257,08013,,,,41.4039916,2.1770548,Barcelona,080193,la Sagrada Família,Eixample
5882246656,restaurant,Kamasot,,Carrer del Consell de Cent,465,,,+34934616591,,41.3989063,2.1758059,Barcelona,080193,el Fort Pienc,Eixample
5882251978,restaurant,Thai Garcia Restaurant,thai,Carrer de Còrsega,"381,383,385,387",,,,,41.3994645,2.1630554,Barcelona,080193,la Vila de Gràcia,Gràcia
5883966685,cafe,Carabela,,,,,,,,41.381278,2.1826134,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella
5884415069,fast_food,La gallina alegre,rotisserie,Carrer de l'Ermita de Bellvitge,25A,08907,L'Hospitalet de Llobregat,+34 93 336 10 08,,41.3479437,2.1085754,l'Hospitalet de Llobregat,081017,,
5885043034,fast_food,Miyabi,japanese,,,,,,,41.4951018,2.1540738,Ripollet,081803,,
5885863967,restaurant,Bar Mundial,coffee_shop;spanish;mediterranean;regional,,,,,,,41.9997345,2.2769707,Manlleu,081120,,
5888522588,pub,Local social (antiga cooperativa),,Avinguda de les Mines,,17861,Ogassa,,,42.2660809,2.2769636,,,,
5889700622,restaurant,,,,,,,,,41.6943549,2.7176904,Tordera,082845,,
5890439228,cafe,Bar Cafeteria Capitan,,Carrer del Paraguai,15,,,,,41.4168139,2.2069591,Barcelona,080193,Provençals del Poblenou,Sant Martí
5891552586,restaurant,La Platilleria,,Carrer del Roser,82,08004,,,,41.371618,2.1654532,Barcelona,080193,el Poble Sec,Sants-Montjuïc
5892441485,restaurant,Garbí,,,,,,,,41.4064513,2.1830757,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5892441486,cafe,The Catalan Sandwich,,Carrer de la Corunya,10,,,,,41.4080976,2.1855239,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5892441487,restaurant,Tipotapa,tapas,Carrer de Rogent,,,,,,41.4090293,2.1848604,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5892441585,restaurant,Zurich & 7 Ways,,Carrer de la Corunya,,,,,,41.4080538,2.185128,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5892441685,restaurant,Enrique Tomás,,,,,,,,41.4088909,2.1853986,Barcelona,080193,el Camp de l'Arpa del Clot,Sant Martí
5892512867,pub,Girona l'Estació,,,,,,+34932401515,,41.979347,2.8167882,,,,
5893268519,restaurant,Can Casellas,regional,,,,,,,41.6915108,2.713255,Tordera,082845,,
5893628568,restaurant,Àrea 2,,Carrer de Mataró,47,,,,,41.3916554,2.0409296,Sant Feliu de Llobregat,082114,,
5893638609,restaurant,Cal Sagristà,catalan,,52,,,+34 936 561 002,https://www.sagrista.net/restaurant/,41.3926821,2.0118223,Sant Vicenç dels Horts,082634,,
5893640471,fast_food,Rostisseria Cal Sagristà,chicken,,23,,,+34 936 561 002,https://www.sagrista.net/restaurant/rostisseria-baix-llobregat/,41.3926101,2.0114937,Sant Vicenç dels Horts,082634,,
5893680061,pub,Silverados,,Rambla de la Marina,327,08907,L'Hospitalet de Llobregat,+34933366609,https://www.silverados.es,41.3521602,2.1084731,l'Hospitalet de Llobregat,081017,,
5894290785,restaurant,Laia,mediterranean,Passeig De La Marina,16,17300,,,,41.6709794,2.7894808,,,,
5894777586,cafe,Café Vienés Jazz Club,,Passeig de Gràcia,132,,,,https://www.hotelescenter.es/en/hotel-casa-fuster/gastronomy-casa-fuster/jazz-club/,41.3980104,2.15797,Barcelona,080193,la Vila de Gràcia,Gràcia
5896440286,cafe,citizen,,,,,,,,41.3893805,2.1727722,Barcelona,080193,la Dreta de l'Eixample,Eixample
5896440287,restaurant,Lauria 2,,Carrer de Roger de Llúria,,,,,,41.3899669,2.1732392,Barcelona,080193,la Dreta de l'Eixample,Eixample
5896482086,restaurant,Canteira,,Passeig de Sant Joan,159,,,+34 934 58 84 86,,41.4021815,2.1653756,Barcelona,080193,el Camp d'en Grassot i Gràcia Nova,Gràcia
5897147985,fast_food,Dr.Burger,,Camí Ral,434,,,,,41.5363881,2.4431977,Mataró,081213,,
5899810490,restaurant,Kavly,asian,Carrer de la Mare de Déu de la Salut,75,,,+34 932 10 08 41,http://ta-tung.com/ca,41.4128843,2.1590859,Barcelona,080193,la Salut,Gràcia
5899813189,cafe,Mitre,,,,,,,,41.4038815,2.1398936,Barcelona,080193,Sant Gervasi - Galvany,Sarrià-Sant Gervasi
5899813190,fast_food,Telepizza,pizza,,,,,,,41.4039283,2.1400372,Barcelona,080193,Sant Gervasi - Galvany,Sarrià-Sant Gervasi
5899845585,restaurant,La Brochette,chicken,,,08036,,+34 934942453,http://labrochette.es,41.3935508,2.1499538,Barcelona,080193,l'Antiga Esquerra de l'Eixample,Eixample
5899924086,restaurant,Rao,spanish;mediterranean,Carrer de les Sitges,3,,,,https://raobcn.com/,41.3842946,2.1697057,Barcelona,080193,el Raval,Ciutat Vella
5902468190,fast_food,Bocatas de sultán,,Carrer de Joaquín Costa,,,,,,41.3832646,2.1651214,Barcelona,080193,el Raval,Ciutat Vella
5902468191,bar,Two Schmucks,,Carrer de Joaquín Costa,,,,,,41.3831249,2.1652703,Barcelona,080193,el Raval,Ciutat Vella
5902468192,cafe,365,coffee_shop,,,,,,,41.3824085,2.1660495,Barcelona,080193,el Raval,Ciutat Vella
5902468193,fast_food,Made in Sicily,pizza,,,,,,,41.382157,2.166283,Barcelona,080193,el Raval,Ciutat Vella
5902468194,fast_food,San Giorgio,pizza,,,,,,,41.3820474,2.1662367,Barcelona,080193,el Raval,Ciutat Vella
5902468195,restaurant,Punjab,,Carrer de Joaquín Costa,1,,,,,41.3809682,2.1673775,Barcelona,080193,el Raval,Ciutat Vella
5902468196,cafe,Con Pan,,Carrer de Sant Antoni Abat,,,,,,41.3790298,2.1646997,Barcelona,080193,el Raval,Ciutat Vella
5902468197,fast_food,Kebab Turca,,Carrer d'Anselm Clavé,12,,,,,41.4497955,2.2445826,Badalona,080155,,
5902468198,restaurant,Bodega Pàdua,,Carrer de Pàdua,,,,,,41.4043259,2.1441823,Barcelona,080193,el Putxet i el Farró,Sarrià-Sant Gervasi
5902468986,fast_food,Bisma Kebabish,,,,,,,,41.3836907,2.1644293,Barcelona,080193,el Raval,Ciutat Vella
